"from","to","combined_score","target"
"9606.ENSP00000311905","9606.ENSP00000384610",160,"9606.ENSP00000384610"
"9606.ENSP00000221954","9606.ENSP00000311905",159,"9606.ENSP00000221954"
"9606.ENSP00000226218","9606.ENSP00000311905",159,"9606.ENSP00000226218"
"9606.ENSP00000255304","9606.ENSP00000311905",159,"9606.ENSP00000255304"
"9606.ENSP00000289749","9606.ENSP00000311905",159,"9606.ENSP00000289749"
"9606.ENSP00000311905","9606.ENSP00000322570",159,"9606.ENSP00000322570"
"9606.ENSP00000311905","9606.ENSP00000347896",159,"9606.ENSP00000347896"
"9606.ENSP00000311905","9606.ENSP00000356581",159,"9606.ENSP00000356581"
"9606.ENSP00000311905","9606.ENSP00000357079",159,"9606.ENSP00000357079"
"9606.ENSP00000311905","9606.ENSP00000360296",159,"9606.ENSP00000360296"
"9606.ENSP00000311905","9606.ENSP00000366387",159,"9606.ENSP00000366387"
"9606.ENSP00000311905","9606.ENSP00000387356",159,"9606.ENSP00000387356"
"9606.ENSP00000311905","9606.ENSP00000443292",159,"9606.ENSP00000443292"
"9606.ENSP00000311905","9606.ENSP00000453095",159,"9606.ENSP00000453095"
"9606.ENSP00000311905","9606.ENSP00000470246",159,"9606.ENSP00000470246"
"9606.ENSP00000311905","9606.ENSP00000481152",159,"9606.ENSP00000481152"
"9606.ENSP00000311905","9606.ENSP00000484804",159,"9606.ENSP00000484804"
"9606.ENSP00000249842","9606.ENSP00000311905",158,"9606.ENSP00000249842"
"9606.ENSP00000263433","9606.ENSP00000311905",158,"9606.ENSP00000263433"
"9606.ENSP00000296181","9606.ENSP00000311905",158,"9606.ENSP00000296181"
"9606.ENSP00000311905","9606.ENSP00000336783",158,"9606.ENSP00000336783"
"9606.ENSP00000311905","9606.ENSP00000340211",158,"9606.ENSP00000340211"
"9606.ENSP00000311905","9606.ENSP00000344562",158,"9606.ENSP00000344562"
"9606.ENSP00000311905","9606.ENSP00000361562",158,"9606.ENSP00000361562"
"9606.ENSP00000311905","9606.ENSP00000382423",158,"9606.ENSP00000382423"
"9606.ENSP00000311905","9606.ENSP00000397082",158,"9606.ENSP00000397082"
"9606.ENSP00000311905","9606.ENSP00000411124",158,"9606.ENSP00000411124"
"9606.ENSP00000219789","9606.ENSP00000311905",157,"9606.ENSP00000219789"
"9606.ENSP00000252699","9606.ENSP00000311905",157,"9606.ENSP00000252699"
"9606.ENSP00000264634","9606.ENSP00000311905",157,"9606.ENSP00000264634"
"9606.ENSP00000296130","9606.ENSP00000311905",157,"9606.ENSP00000296130"
"9606.ENSP00000296795","9606.ENSP00000311905",157,"9606.ENSP00000296795"
"9606.ENSP00000307971","9606.ENSP00000311905",157,"9606.ENSP00000307971"
"9606.ENSP00000311905","9606.ENSP00000312082",157,"9606.ENSP00000312082"
"9606.ENSP00000311905","9606.ENSP00000318234",157,"9606.ENSP00000318234"
"9606.ENSP00000311905","9606.ENSP00000324105",157,"9606.ENSP00000324105"
"9606.ENSP00000311905","9606.ENSP00000332164",157,"9606.ENSP00000332164"
"9606.ENSP00000311905","9606.ENSP00000349588",157,"9606.ENSP00000349588"
"9606.ENSP00000311905","9606.ENSP00000355731",157,"9606.ENSP00000355731"
"9606.ENSP00000311905","9606.ENSP00000356191",157,"9606.ENSP00000356191"
"9606.ENSP00000311905","9606.ENSP00000363970",157,"9606.ENSP00000363970"
"9606.ENSP00000311905","9606.ENSP00000370034",157,"9606.ENSP00000370034"
"9606.ENSP00000311905","9606.ENSP00000374037",157,"9606.ENSP00000374037"
"9606.ENSP00000311905","9606.ENSP00000382241",157,"9606.ENSP00000382241"
"9606.ENSP00000311905","9606.ENSP00000382987",157,"9606.ENSP00000382987"
"9606.ENSP00000311905","9606.ENSP00000396688",157,"9606.ENSP00000396688"
"9606.ENSP00000311905","9606.ENSP00000400391",157,"9606.ENSP00000400391"
"9606.ENSP00000311905","9606.ENSP00000455711",157,"9606.ENSP00000455711"
"9606.ENSP00000219660","9606.ENSP00000311905",156,"9606.ENSP00000219660"
"9606.ENSP00000222573","9606.ENSP00000311905",156,"9606.ENSP00000222573"
"9606.ENSP00000225726","9606.ENSP00000311905",156,"9606.ENSP00000225726"
"9606.ENSP00000245919","9606.ENSP00000311905",156,"9606.ENSP00000245919"
"9606.ENSP00000248437","9606.ENSP00000311905",156,"9606.ENSP00000248437"
"9606.ENSP00000263736","9606.ENSP00000311905",156,"9606.ENSP00000263736"
"9606.ENSP00000298048","9606.ENSP00000311905",156,"9606.ENSP00000298048"
"9606.ENSP00000307280","9606.ENSP00000311905",156,"9606.ENSP00000307280"
"9606.ENSP00000311905","9606.ENSP00000327758",156,"9606.ENSP00000327758"
"9606.ENSP00000311905","9606.ENSP00000331210",156,"9606.ENSP00000331210"
"9606.ENSP00000311905","9606.ENSP00000348564",156,"9606.ENSP00000348564"
"9606.ENSP00000311905","9606.ENSP00000349541",156,"9606.ENSP00000349541"
"9606.ENSP00000311905","9606.ENSP00000350698",156,"9606.ENSP00000350698"
"9606.ENSP00000311905","9606.ENSP00000354927",156,"9606.ENSP00000354927"
"9606.ENSP00000311905","9606.ENSP00000358795",156,"9606.ENSP00000358795"
"9606.ENSP00000311905","9606.ENSP00000362680",156,"9606.ENSP00000362680"
"9606.ENSP00000311905","9606.ENSP00000370194",156,"9606.ENSP00000370194"
"9606.ENSP00000311905","9606.ENSP00000382492",156,"9606.ENSP00000382492"
"9606.ENSP00000311905","9606.ENSP00000389252",156,"9606.ENSP00000389252"
"9606.ENSP00000311905","9606.ENSP00000410452",156,"9606.ENSP00000410452"
"9606.ENSP00000311905","9606.ENSP00000411770",156,"9606.ENSP00000411770"
"9606.ENSP00000311905","9606.ENSP00000432768",156,"9606.ENSP00000432768"
"9606.ENSP00000311905","9606.ENSP00000435712",156,"9606.ENSP00000435712"
"9606.ENSP00000311905","9606.ENSP00000437872",156,"9606.ENSP00000437872"
"9606.ENSP00000311905","9606.ENSP00000442973",156,"9606.ENSP00000442973"
"9606.ENSP00000311905","9606.ENSP00000456548",156,"9606.ENSP00000456548"
"9606.ENSP00000221856","9606.ENSP00000311905",155,"9606.ENSP00000221856"
"9606.ENSP00000260731","9606.ENSP00000311905",155,"9606.ENSP00000260731"
"9606.ENSP00000261037","9606.ENSP00000311905",155,"9606.ENSP00000261037"
"9606.ENSP00000267101","9606.ENSP00000311905",155,"9606.ENSP00000267101"
"9606.ENSP00000278742","9606.ENSP00000311905",155,"9606.ENSP00000278742"
"9606.ENSP00000281419","9606.ENSP00000311905",155,"9606.ENSP00000281419"
"9606.ENSP00000310219","9606.ENSP00000311905",155,"9606.ENSP00000310219"
"9606.ENSP00000311505","9606.ENSP00000311905",155,"9606.ENSP00000311505"
"9606.ENSP00000311905","9606.ENSP00000341815",155,"9606.ENSP00000341815"
"9606.ENSP00000311905","9606.ENSP00000342356",155,"9606.ENSP00000342356"
"9606.ENSP00000311905","9606.ENSP00000344465",155,"9606.ENSP00000344465"
"9606.ENSP00000311905","9606.ENSP00000360998",155,"9606.ENSP00000360998"
"9606.ENSP00000311905","9606.ENSP00000361021",155,"9606.ENSP00000361021"
"9606.ENSP00000311905","9606.ENSP00000361275",155,"9606.ENSP00000361275"
"9606.ENSP00000311905","9606.ENSP00000368305",155,"9606.ENSP00000368305"
"9606.ENSP00000311905","9606.ENSP00000377494",155,"9606.ENSP00000377494"
"9606.ENSP00000311905","9606.ENSP00000386532",155,"9606.ENSP00000386532"
"9606.ENSP00000311905","9606.ENSP00000411355",155,"9606.ENSP00000411355"
"9606.ENSP00000199280","9606.ENSP00000311905",154,"9606.ENSP00000199280"
"9606.ENSP00000219919","9606.ENSP00000311905",154,"9606.ENSP00000219919"
"9606.ENSP00000252655","9606.ENSP00000311905",154,"9606.ENSP00000252655"
"9606.ENSP00000252818","9606.ENSP00000311905",154,"9606.ENSP00000252818"
"9606.ENSP00000297991","9606.ENSP00000311905",154,"9606.ENSP00000297991"
"9606.ENSP00000298032","9606.ENSP00000311905",154,"9606.ENSP00000298032"
"9606.ENSP00000309493","9606.ENSP00000311905",154,"9606.ENSP00000309493"
"9606.ENSP00000309945","9606.ENSP00000311905",154,"9606.ENSP00000309945"
"9606.ENSP00000311135","9606.ENSP00000311905",154,"9606.ENSP00000311135"
"9606.ENSP00000311905","9606.ENSP00000314023",154,"9606.ENSP00000314023"
"9606.ENSP00000311905","9606.ENSP00000318355",154,"9606.ENSP00000318355"
"9606.ENSP00000311905","9606.ENSP00000328677",154,"9606.ENSP00000328677"
"9606.ENSP00000311905","9606.ENSP00000331867",154,"9606.ENSP00000331867"
"9606.ENSP00000311905","9606.ENSP00000333326",154,"9606.ENSP00000333326"
"9606.ENSP00000311905","9606.ENSP00000342235",154,"9606.ENSP00000342235"
"9606.ENSP00000311905","9606.ENSP00000344411",154,"9606.ENSP00000344411"
"9606.ENSP00000311905","9606.ENSP00000350195",154,"9606.ENSP00000350195"
"9606.ENSP00000311905","9606.ENSP00000364520",154,"9606.ENSP00000364520"
"9606.ENSP00000311905","9606.ENSP00000369131",154,"9606.ENSP00000369131"
"9606.ENSP00000311905","9606.ENSP00000377508",154,"9606.ENSP00000377508"
"9606.ENSP00000311905","9606.ENSP00000384999",154,"9606.ENSP00000384999"
"9606.ENSP00000311905","9606.ENSP00000385848",154,"9606.ENSP00000385848"
"9606.ENSP00000311905","9606.ENSP00000385899",154,"9606.ENSP00000385899"
"9606.ENSP00000311905","9606.ENSP00000398610",154,"9606.ENSP00000398610"
"9606.ENSP00000311905","9606.ENSP00000410561",154,"9606.ENSP00000410561"
"9606.ENSP00000311905","9606.ENSP00000420194",154,"9606.ENSP00000420194"
"9606.ENSP00000311905","9606.ENSP00000456868",154,"9606.ENSP00000456868"
"9606.ENSP00000311905","9606.ENSP00000498622",154,"9606.ENSP00000498622"
"9606.ENSP00000216271","9606.ENSP00000311905",153,"9606.ENSP00000216271"
"9606.ENSP00000216410","9606.ENSP00000311905",153,"9606.ENSP00000216410"
"9606.ENSP00000262300","9606.ENSP00000311905",153,"9606.ENSP00000262300"
"9606.ENSP00000269141","9606.ENSP00000311905",153,"9606.ENSP00000269141"
"9606.ENSP00000269980","9606.ENSP00000311905",153,"9606.ENSP00000269980"
"9606.ENSP00000274289","9606.ENSP00000311905",153,"9606.ENSP00000274289"
"9606.ENSP00000300093","9606.ENSP00000311905",153,"9606.ENSP00000300093"
"9606.ENSP00000301904","9606.ENSP00000311905",153,"9606.ENSP00000301904"
"9606.ENSP00000311905","9606.ENSP00000318197",153,"9606.ENSP00000318197"
"9606.ENSP00000311905","9606.ENSP00000322218",153,"9606.ENSP00000322218"
"9606.ENSP00000311905","9606.ENSP00000326042",153,"9606.ENSP00000326042"
"9606.ENSP00000311905","9606.ENSP00000336799",153,"9606.ENSP00000336799"
"9606.ENSP00000311905","9606.ENSP00000357980",153,"9606.ENSP00000357980"
"9606.ENSP00000311905","9606.ENSP00000359240",153,"9606.ENSP00000359240"
"9606.ENSP00000311905","9606.ENSP00000365692",153,"9606.ENSP00000365692"
"9606.ENSP00000311905","9606.ENSP00000369784",153,"9606.ENSP00000369784"
"9606.ENSP00000311905","9606.ENSP00000376647",153,"9606.ENSP00000376647"
"9606.ENSP00000311905","9606.ENSP00000382982",153,"9606.ENSP00000382982"
"9606.ENSP00000311905","9606.ENSP00000387246",153,"9606.ENSP00000387246"
"9606.ENSP00000311905","9606.ENSP00000401338",153,"9606.ENSP00000401338"
"9606.ENSP00000311905","9606.ENSP00000420617",153,"9606.ENSP00000420617"
"9606.ENSP00000311905","9606.ENSP00000422591",153,"9606.ENSP00000422591"
"9606.ENSP00000311905","9606.ENSP00000431240",153,"9606.ENSP00000431240"
"9606.ENSP00000311905","9606.ENSP00000439020",153,"9606.ENSP00000439020"
"9606.ENSP00000311905","9606.ENSP00000443475",153,"9606.ENSP00000443475"
"9606.ENSP00000311905","9606.ENSP00000468376",153,"9606.ENSP00000468376"
"9606.ENSP00000311905","9606.ENSP00000487719",153,"9606.ENSP00000487719"
"9606.ENSP00000011653","9606.ENSP00000311905",152,"9606.ENSP00000011653"
"9606.ENSP00000171887","9606.ENSP00000311905",152,"9606.ENSP00000171887"
"9606.ENSP00000253693","9606.ENSP00000311905",152,"9606.ENSP00000253693"
"9606.ENSP00000260803","9606.ENSP00000311905",152,"9606.ENSP00000260803"
"9606.ENSP00000263025","9606.ENSP00000311905",152,"9606.ENSP00000263025"
"9606.ENSP00000263915","9606.ENSP00000311905",152,"9606.ENSP00000263915"
"9606.ENSP00000266581","9606.ENSP00000311905",152,"9606.ENSP00000266581"
"9606.ENSP00000309124","9606.ENSP00000311905",152,"9606.ENSP00000309124"
"9606.ENSP00000311905","9606.ENSP00000312506",152,"9606.ENSP00000312506"
"9606.ENSP00000311905","9606.ENSP00000362465",152,"9606.ENSP00000362465"
"9606.ENSP00000311905","9606.ENSP00000370208",152,"9606.ENSP00000370208"
"9606.ENSP00000311905","9606.ENSP00000387164",152,"9606.ENSP00000387164"
"9606.ENSP00000311905","9606.ENSP00000403459",152,"9606.ENSP00000403459"
"9606.ENSP00000311905","9606.ENSP00000408910",152,"9606.ENSP00000408910"
"9606.ENSP00000311905","9606.ENSP00000415941",152,"9606.ENSP00000415941"
"9606.ENSP00000311905","9606.ENSP00000420270",152,"9606.ENSP00000420270"
"9606.ENSP00000311905","9606.ENSP00000425556",152,"9606.ENSP00000425556"
"9606.ENSP00000311905","9606.ENSP00000430548",152,"9606.ENSP00000430548"
"9606.ENSP00000311905","9606.ENSP00000455897",152,"9606.ENSP00000455897"
"9606.ENSP00000311905","9606.ENSP00000464145",152,"9606.ENSP00000464145"
"9606.ENSP00000311905","9606.ENSP00000477341",152,"9606.ENSP00000477341"
"9606.ENSP00000235835","9606.ENSP00000311905",151,"9606.ENSP00000235835"
"9606.ENSP00000253109","9606.ENSP00000311905",151,"9606.ENSP00000253109"
"9606.ENSP00000260227","9606.ENSP00000311905",151,"9606.ENSP00000260227"
"9606.ENSP00000300249","9606.ENSP00000311905",151,"9606.ENSP00000300249"
"9606.ENSP00000311905","9606.ENSP00000315190",151,"9606.ENSP00000315190"
"9606.ENSP00000311905","9606.ENSP00000318429",151,"9606.ENSP00000318429"
"9606.ENSP00000311905","9606.ENSP00000327368",151,"9606.ENSP00000327368"
"9606.ENSP00000311905","9606.ENSP00000332879",151,"9606.ENSP00000332879"
"9606.ENSP00000311905","9606.ENSP00000337946",151,"9606.ENSP00000337946"
"9606.ENSP00000311905","9606.ENSP00000360876",151,"9606.ENSP00000360876"
"9606.ENSP00000311905","9606.ENSP00000363773",151,"9606.ENSP00000363773"
"9606.ENSP00000311905","9606.ENSP00000364721",151,"9606.ENSP00000364721"
"9606.ENSP00000311905","9606.ENSP00000376708",151,"9606.ENSP00000376708"
"9606.ENSP00000311905","9606.ENSP00000377721",151,"9606.ENSP00000377721"
"9606.ENSP00000311905","9606.ENSP00000381364",151,"9606.ENSP00000381364"
"9606.ENSP00000311905","9606.ENSP00000384570",151,"9606.ENSP00000384570"
"9606.ENSP00000311905","9606.ENSP00000385739",151,"9606.ENSP00000385739"
"9606.ENSP00000311905","9606.ENSP00000409896",151,"9606.ENSP00000409896"
"9606.ENSP00000311905","9606.ENSP00000481575",151,"9606.ENSP00000481575"
"9606.ENSP00000244314","9606.ENSP00000311905",150,"9606.ENSP00000244314"
"9606.ENSP00000247153","9606.ENSP00000311905",150,"9606.ENSP00000247153"
"9606.ENSP00000252542","9606.ENSP00000311905",150,"9606.ENSP00000252542"
"9606.ENSP00000261839","9606.ENSP00000311905",150,"9606.ENSP00000261839"
"9606.ENSP00000264335","9606.ENSP00000311905",150,"9606.ENSP00000264335"
"9606.ENSP00000266077","9606.ENSP00000311905",150,"9606.ENSP00000266077"
"9606.ENSP00000269392","9606.ENSP00000311905",150,"9606.ENSP00000269392"
"9606.ENSP00000271638","9606.ENSP00000311905",150,"9606.ENSP00000271638"
"9606.ENSP00000285039","9606.ENSP00000311905",150,"9606.ENSP00000285039"
"9606.ENSP00000291041","9606.ENSP00000311905",150,"9606.ENSP00000291041"
"9606.ENSP00000292539","9606.ENSP00000311905",150,"9606.ENSP00000292539"
"9606.ENSP00000300648","9606.ENSP00000311905",150,"9606.ENSP00000300648"
"9606.ENSP00000311905","9606.ENSP00000333519",150,"9606.ENSP00000333519"
"9606.ENSP00000311905","9606.ENSP00000339001",150,"9606.ENSP00000339001"
"9606.ENSP00000311905","9606.ENSP00000346027",150,"9606.ENSP00000346027"
"9606.ENSP00000311905","9606.ENSP00000363092",150,"9606.ENSP00000363092"
"9606.ENSP00000311905","9606.ENSP00000382177",150,"9606.ENSP00000382177"
"9606.ENSP00000311905","9606.ENSP00000382390",150,"9606.ENSP00000382390"
"9606.ENSP00000311905","9606.ENSP00000386857",150,"9606.ENSP00000386857"
"9606.ENSP00000311905","9606.ENSP00000387170",150,"9606.ENSP00000387170"
"9606.ENSP00000311905","9606.ENSP00000412302",150,"9606.ENSP00000412302"
"9606.ENSP00000311905","9606.ENSP00000451560",150,"9606.ENSP00000451560"
"9606.ENSP00000311905","9606.ENSP00000455507",150,"9606.ENSP00000455507"
"9606.ENSP00000311905","9606.ENSP00000466134",150,"9606.ENSP00000466134"
"9606.ENSP00000311905","9606.ENSP00000467141",150,"9606.ENSP00000467141"
"9606.ENSP00000311905","9606.ENSP00000487041",150,"9606.ENSP00000487041"
