"from","to","combined_score","target"
"9606.ENSP00000306344","9606.ENSP00000446093",164,"9606.ENSP00000306344"
"9606.ENSP00000344572","9606.ENSP00000446093",164,"9606.ENSP00000344572"
"9606.ENSP00000349970","9606.ENSP00000446093",164,"9606.ENSP00000349970"
"9606.ENSP00000351416","9606.ENSP00000446093",164,"9606.ENSP00000351416"
"9606.ENSP00000392718","9606.ENSP00000446093",164,"9606.ENSP00000392718"
"9606.ENSP00000426103","9606.ENSP00000446093",164,"9606.ENSP00000426103"
"9606.ENSP00000446093","9606.ENSP00000497815",164,"9606.ENSP00000497815"
"9606.ENSP00000252595","9606.ENSP00000446093",163,"9606.ENSP00000252595"
"9606.ENSP00000265960","9606.ENSP00000446093",163,"9606.ENSP00000265960"
"9606.ENSP00000273541","9606.ENSP00000446093",163,"9606.ENSP00000273541"
"9606.ENSP00000291744","9606.ENSP00000446093",163,"9606.ENSP00000291744"
"9606.ENSP00000303580","9606.ENSP00000446093",163,"9606.ENSP00000303580"
"9606.ENSP00000303908","9606.ENSP00000446093",163,"9606.ENSP00000303908"
"9606.ENSP00000330349","9606.ENSP00000446093",163,"9606.ENSP00000330349"
"9606.ENSP00000335636","9606.ENSP00000446093",163,"9606.ENSP00000335636"
"9606.ENSP00000337353","9606.ENSP00000446093",163,"9606.ENSP00000337353"
"9606.ENSP00000347345","9606.ENSP00000446093",163,"9606.ENSP00000347345"
"9606.ENSP00000347648","9606.ENSP00000446093",163,"9606.ENSP00000347648"
"9606.ENSP00000354085","9606.ENSP00000446093",163,"9606.ENSP00000354085"
"9606.ENSP00000365756","9606.ENSP00000446093",163,"9606.ENSP00000365756"
"9606.ENSP00000378736","9606.ENSP00000446093",163,"9606.ENSP00000378736"
"9606.ENSP00000383402","9606.ENSP00000446093",163,"9606.ENSP00000383402"
"9606.ENSP00000389913","9606.ENSP00000446093",163,"9606.ENSP00000389913"
"9606.ENSP00000446093","9606.ENSP00000478501",163,"9606.ENSP00000478501"
"9606.ENSP00000217901","9606.ENSP00000446093",162,"9606.ENSP00000217901"
"9606.ENSP00000295488","9606.ENSP00000446093",162,"9606.ENSP00000295488"
"9606.ENSP00000313490","9606.ENSP00000446093",162,"9606.ENSP00000313490"
"9606.ENSP00000334767","9606.ENSP00000446093",162,"9606.ENSP00000334767"
"9606.ENSP00000339637","9606.ENSP00000446093",162,"9606.ENSP00000339637"
"9606.ENSP00000339916","9606.ENSP00000446093",162,"9606.ENSP00000339916"
"9606.ENSP00000384421","9606.ENSP00000446093",162,"9606.ENSP00000384421"
"9606.ENSP00000391167","9606.ENSP00000446093",162,"9606.ENSP00000391167"
"9606.ENSP00000446093","9606.ENSP00000497587",162,"9606.ENSP00000497587"
"9606.ENSP00000247843","9606.ENSP00000446093",161,"9606.ENSP00000247843"
"9606.ENSP00000296490","9606.ENSP00000446093",161,"9606.ENSP00000296490"
"9606.ENSP00000338348","9606.ENSP00000446093",161,"9606.ENSP00000338348"
"9606.ENSP00000357679","9606.ENSP00000446093",161,"9606.ENSP00000357679"
"9606.ENSP00000446093","9606.ENSP00000497444",161,"9606.ENSP00000497444"
"9606.ENSP00000202967","9606.ENSP00000446093",160,"9606.ENSP00000202967"
"9606.ENSP00000299821","9606.ENSP00000446093",160,"9606.ENSP00000299821"
"9606.ENSP00000317636","9606.ENSP00000446093",160,"9606.ENSP00000317636"
"9606.ENSP00000357858","9606.ENSP00000446093",160,"9606.ENSP00000357858"
"9606.ENSP00000365131","9606.ENSP00000446093",160,"9606.ENSP00000365131"
"9606.ENSP00000380070","9606.ENSP00000446093",160,"9606.ENSP00000380070"
"9606.ENSP00000446093","9606.ENSP00000457353",160,"9606.ENSP00000457353"
"9606.ENSP00000446093","9606.ENSP00000471700",160,"9606.ENSP00000471700"
"9606.ENSP00000264028","9606.ENSP00000446093",159,"9606.ENSP00000264028"
"9606.ENSP00000264932","9606.ENSP00000446093",159,"9606.ENSP00000264932"
"9606.ENSP00000265388","9606.ENSP00000446093",159,"9606.ENSP00000265388"
"9606.ENSP00000300087","9606.ENSP00000446093",159,"9606.ENSP00000300087"
"9606.ENSP00000339495","9606.ENSP00000446093",159,"9606.ENSP00000339495"
"9606.ENSP00000354158","9606.ENSP00000446093",159,"9606.ENSP00000354158"
"9606.ENSP00000446093","9606.ENSP00000482546",159,"9606.ENSP00000482546"
"9606.ENSP00000248248","9606.ENSP00000446093",158,"9606.ENSP00000248248"
"9606.ENSP00000262887","9606.ENSP00000446093",158,"9606.ENSP00000262887"
"9606.ENSP00000295702","9606.ENSP00000446093",158,"9606.ENSP00000295702"
"9606.ENSP00000310129","9606.ENSP00000446093",158,"9606.ENSP00000310129"
"9606.ENSP00000316007","9606.ENSP00000446093",158,"9606.ENSP00000316007"
"9606.ENSP00000350378","9606.ENSP00000446093",158,"9606.ENSP00000350378"
"9606.ENSP00000352069","9606.ENSP00000446093",158,"9606.ENSP00000352069"
"9606.ENSP00000360329","9606.ENSP00000446093",158,"9606.ENSP00000360329"
"9606.ENSP00000360642","9606.ENSP00000446093",158,"9606.ENSP00000360642"
"9606.ENSP00000360871","9606.ENSP00000446093",158,"9606.ENSP00000360871"
"9606.ENSP00000364403","9606.ENSP00000446093",158,"9606.ENSP00000364403"
"9606.ENSP00000397394","9606.ENSP00000446093",158,"9606.ENSP00000397394"
"9606.ENSP00000418287","9606.ENSP00000446093",158,"9606.ENSP00000418287"
"9606.ENSP00000446093","9606.ENSP00000466680",158,"9606.ENSP00000466680"
"9606.ENSP00000270176","9606.ENSP00000446093",157,"9606.ENSP00000270176"
"9606.ENSP00000293350","9606.ENSP00000446093",157,"9606.ENSP00000293350"
"9606.ENSP00000301030","9606.ENSP00000446093",157,"9606.ENSP00000301030"
"9606.ENSP00000307491","9606.ENSP00000446093",157,"9606.ENSP00000307491"
"9606.ENSP00000343001","9606.ENSP00000446093",157,"9606.ENSP00000343001"
"9606.ENSP00000359892","9606.ENSP00000446093",157,"9606.ENSP00000359892"
"9606.ENSP00000384048","9606.ENSP00000446093",157,"9606.ENSP00000384048"
"9606.ENSP00000386722","9606.ENSP00000446093",157,"9606.ENSP00000386722"
"9606.ENSP00000405620","9606.ENSP00000446093",157,"9606.ENSP00000405620"
"9606.ENSP00000406209","9606.ENSP00000446093",157,"9606.ENSP00000406209"
"9606.ENSP00000446093","9606.ENSP00000470652",157,"9606.ENSP00000470652"
"9606.ENSP00000283006","9606.ENSP00000446093",156,"9606.ENSP00000283006"
"9606.ENSP00000283875","9606.ENSP00000446093",156,"9606.ENSP00000283875"
"9606.ENSP00000302898","9606.ENSP00000446093",156,"9606.ENSP00000302898"
"9606.ENSP00000219548","9606.ENSP00000446093",155,"9606.ENSP00000219548"
"9606.ENSP00000252699","9606.ENSP00000446093",155,"9606.ENSP00000252699"
"9606.ENSP00000273130","9606.ENSP00000446093",155,"9606.ENSP00000273130"
"9606.ENSP00000316809","9606.ENSP00000446093",155,"9606.ENSP00000316809"
"9606.ENSP00000355388","9606.ENSP00000446093",155,"9606.ENSP00000355388"
"9606.ENSP00000355955","9606.ENSP00000446093",155,"9606.ENSP00000355955"
"9606.ENSP00000365625","9606.ENSP00000446093",155,"9606.ENSP00000365625"
"9606.ENSP00000377390","9606.ENSP00000446093",155,"9606.ENSP00000377390"
"9606.ENSP00000160827","9606.ENSP00000446093",154,"9606.ENSP00000160827"
"9606.ENSP00000215941","9606.ENSP00000446093",154,"9606.ENSP00000215941"
"9606.ENSP00000262633","9606.ENSP00000446093",154,"9606.ENSP00000262633"
"9606.ENSP00000263073","9606.ENSP00000446093",154,"9606.ENSP00000263073"
"9606.ENSP00000266970","9606.ENSP00000446093",154,"9606.ENSP00000266970"
"9606.ENSP00000315351","9606.ENSP00000446093",154,"9606.ENSP00000315351"
"9606.ENSP00000319817","9606.ENSP00000446093",154,"9606.ENSP00000319817"
"9606.ENSP00000322439","9606.ENSP00000446093",154,"9606.ENSP00000322439"
"9606.ENSP00000337618","9606.ENSP00000446093",154,"9606.ENSP00000337618"
"9606.ENSP00000354829","9606.ENSP00000446093",154,"9606.ENSP00000354829"
"9606.ENSP00000356576","9606.ENSP00000446093",154,"9606.ENSP00000356576"
"9606.ENSP00000387228","9606.ENSP00000446093",154,"9606.ENSP00000387228"
"9606.ENSP00000390932","9606.ENSP00000446093",154,"9606.ENSP00000390932"
"9606.ENSP00000397552","9606.ENSP00000446093",154,"9606.ENSP00000397552"
"9606.ENSP00000446093","9606.ENSP00000482773",154,"9606.ENSP00000482773"
"9606.ENSP00000265732","9606.ENSP00000446093",153,"9606.ENSP00000265732"
"9606.ENSP00000269980","9606.ENSP00000446093",153,"9606.ENSP00000269980"
"9606.ENSP00000283195","9606.ENSP00000446093",153,"9606.ENSP00000283195"
"9606.ENSP00000332454","9606.ENSP00000446093",153,"9606.ENSP00000332454"
"9606.ENSP00000356530","9606.ENSP00000446093",153,"9606.ENSP00000356530"
"9606.ENSP00000360798","9606.ENSP00000446093",153,"9606.ENSP00000360798"
"9606.ENSP00000369390","9606.ENSP00000446093",153,"9606.ENSP00000369390"
"9606.ENSP00000300291","9606.ENSP00000446093",152,"9606.ENSP00000300291"
"9606.ENSP00000340836","9606.ENSP00000446093",152,"9606.ENSP00000340836"
"9606.ENSP00000382140","9606.ENSP00000446093",152,"9606.ENSP00000382140"
"9606.ENSP00000446093","9606.ENSP00000456782",152,"9606.ENSP00000456782"
"9606.ENSP00000446093","9606.ENSP00000478303",152,"9606.ENSP00000478303"
"9606.ENSP00000230050","9606.ENSP00000446093",151,"9606.ENSP00000230050"
"9606.ENSP00000273853","9606.ENSP00000446093",151,"9606.ENSP00000273853"
"9606.ENSP00000282058","9606.ENSP00000446093",151,"9606.ENSP00000282058"
"9606.ENSP00000296456","9606.ENSP00000446093",151,"9606.ENSP00000296456"
"9606.ENSP00000315713","9606.ENSP00000446093",151,"9606.ENSP00000315713"
"9606.ENSP00000338186","9606.ENSP00000446093",151,"9606.ENSP00000338186"
"9606.ENSP00000356155","9606.ENSP00000446093",151,"9606.ENSP00000356155"
"9606.ENSP00000357695","9606.ENSP00000446093",151,"9606.ENSP00000357695"
"9606.ENSP00000361658","9606.ENSP00000446093",151,"9606.ENSP00000361658"
"9606.ENSP00000367220","9606.ENSP00000446093",151,"9606.ENSP00000367220"
"9606.ENSP00000417291","9606.ENSP00000446093",151,"9606.ENSP00000417291"
"9606.ENSP00000446093","9606.ENSP00000472124",151,"9606.ENSP00000472124"
"9606.ENSP00000446093","9606.ENSP00000498803",151,"9606.ENSP00000498803"
"9606.ENSP00000264606","9606.ENSP00000446093",150,"9606.ENSP00000264606"
"9606.ENSP00000267812","9606.ENSP00000446093",150,"9606.ENSP00000267812"
"9606.ENSP00000284629","9606.ENSP00000446093",150,"9606.ENSP00000284629"
"9606.ENSP00000291547","9606.ENSP00000446093",150,"9606.ENSP00000291547"
"9606.ENSP00000345445","9606.ENSP00000446093",150,"9606.ENSP00000345445"
"9606.ENSP00000353646","9606.ENSP00000446093",150,"9606.ENSP00000353646"
"9606.ENSP00000364543","9606.ENSP00000446093",150,"9606.ENSP00000364543"
"9606.ENSP00000367900","9606.ENSP00000446093",150,"9606.ENSP00000367900"
